order_id,user_id,purchase_at,amount
o_00006195,u_011662,2025-01-18,49410
o_00006196,u_000170,2025-01-03,103017
o_00006197,u_000170,2025-01-05,91464
o_00006198,u_000170,2025-01-13,108834
o_00006199,u_000170,2025-01-18,49657
o_00006200,u_000170,2025-02-06,62272
o_00006201,u_000170,2025-02-08,111777
o_00006202,u_000170,2025-02-19,112523
o_00006203,u_000170,2025-02-20,105330
o_00006204,u_000170,2025-03-02,127177
o_00006205,u_000855,2025-01-01,95330
o_00006206,u_000855,2025-01-14,84625
o_00006207,u_000855,2025-01-15,268575
o_00006208,u_000855,2025-01-20,95781
o_00006209,u_000855,2025-01-29,183745
o_00006210,u_013599,2025-02-24,121032
o_00006211,u_013599,2025-02-26,93060
o_00006212,u_013655,2025-01-11,97685
o_00006213,u_013655,2025-01-17,50087
o_00006214,u_013388,2025-01-22,89497
o_00006215,u_013388,2025-01-29,154256
o_00006216,u_012768,2025-01-04,71231
o_00006217,u_012768,2025-01-24,78728
o_00006218,u_012768,2025-01-24,71451
o_00006219,u_000383,2025-01-19,291544
o_00006220,u_000383,2025-01-20,145381
o_00006221,u_000383,2025-01-24,124532
o_00006222,u_000383,2025-02-05,188472
o_00006223,u_000383,2025-02-10,321606
o_00006224,u_000383,2025-02-12,294938
o_00006225,u_000383,2025-02-15,170292
o_00006226,u_000383,2025-02-15,130370
o_00006227,u_000383,2025-02-15,94590
o_00006228,u_012468,2025-01-29,50859
o_00006229,u_011802,2025-01-14,98319
o_00006230,u_011802,2025-02-12,94025
o_00006231,u_011802,2025-02-23,87886
o_00006232,u_000106,2025-01-30,260155
o_00006233,u_000106,2025-02-02,167130
o_00006234,u_000106,2025-02-19,161227
o_00006235,u_000106,2025-03-09,105288
o_00006236,u_000106,2025-03-11,119656
o_00006237,u_000106,2025-03-14,181091
o_00006238,u_000106,2025-03-18,274618
o_00006239,u_000106,2025-03-21,126724
o_00006240,u_002042,2025-01-06,172004
o_00006241,u_002042,2025-01-18,98722
o_00006242,u_002042,2025-01-27,147568
o_00006243,u_002042,2025-02-01,121157
o_00006244,u_002042,2025-02-02,176821
o_00006245,u_002042,2025-02-04,81601
o_00006246,u_012651,2025-01-24,178572
o_00006247,u_012651,2025-01-26,101660
o_00006248,u_001705,2025-01-01,95084
o_00006249,u_001705,2025-01-02,84415
o_00006250,u_001705,2025-01-02,130754
o_00006251,u_001705,2025-01-08,225674
o_00006252,u_001705,2025-01-11,249920
o_00006253,u_001705,2025-01-14,217657
o_00006254,u_001184,2025-01-06,61859
o_00006255,u_001184,2025-01-07,90970
o_00006256,u_001184,2025-01-08,145683
o_00006257,u_001184,2025-01-11,113040
o_00006258,u_001184,2025-01-14,104616
o_00006259,u_001184,2025-01-22,118760
o_00006260,u_010853,2025-01-12,26249
o_00006261,u_011971,2025-01-01,36275
o_00006262,u_011971,2025-01-03,113322
o_00006263,u_011971,2025-01-04,43837
o_00006264,u_000835,2025-01-02,53188
o_00006265,u_000835,2025-01-02,162799
o_00006266,u_000835,2025-01-05,104154
o_00006267,u_000835,2025-01-05,114198
o_00006268,u_000835,2025-01-06,70550
o_00006269,u_000835,2025-01-11,81270
o_00006270,u_010565,2025-02-19,44734
o_00006271,u_014092,2025-01-08,73417
o_00006272,u_000492,2025-01-12,139079
o_00006273,u_000492,2025-01-16,139941
o_00006274,u_000492,2025-01-22,360995
o_00006275,u_000492,2025-01-30,185281
o_00006276,u_000492,2025-02-07,236877
o_00006277,u_000492,2025-02-15,177838
o_00006278,u_014108,2025-02-04,30075
o_00006279,u_001126,2025-01-03,137134
o_00006280,u_001126,2025-01-04,142897
o_00006281,u_001126,2025-01-09,107614
o_00006282,u_001126,2025-01-14,113763
o_00006283,u_001126,2025-01-17,99460
o_00006284,u_001126,2025-01-25,105388
o_00006285,u_001126,2025-01-27,119680
o_00006286,u_001126,2025-02-07,194172
o_00006287,u_001126,2025-02-07,143413
o_00006288,u_000056,2025-01-11,116855
o_00006289,u_000056,2025-01-23,293035
o_00006290,u_000056,2025-02-04,220235
o_00006291,u_000056,2025-02-10,125191
o_00006292,u_000056,2025-02-17,282230
o_00006293,u_000056,2025-02-20,231749
o_00006294,u_000056,2025-02-24,269426
o_00006295,u_014326,2025-01-02,112527
o_00006296,u_014326,2025-01-04,109853
o_00006297,u_014326,2025-01-04,127336
o_00006298,u_014023,2025-01-11,93632
o_00006299,u_014023,2025-01-23,58887
o_00006300,u_001336,2025-01-18,108021
o_00006301,u_001336,2025-01-20,106775
o_00006302,u_001336,2025-01-30,98402
o_00006303,u_001336,2025-02-06,67690
o_00006304,u_001336,2025-02-10,50437
o_00006305,u_001336,2025-02-11,51399
o_00006306,u_000755,2025-01-07,48072
o_00006307,u_000755,2025-01-08,133740
o_00006308,u_000755,2025-01-08,104890
o_00006309,u_000755,2025-01-10,67367
o_00006310,u_000755,2025-01-11,71561
o_00006311,u_000755,2025-01-12,94695
o_00006312,u_000755,2025-01-14,54481
o_00006313,u_000755,2025-01-15,125419
o_00006314,u_000755,2025-01-19,93771
o_00006315,u_000755,2025-01-20,47989
o_00006316,u_002026,2025-01-02,50250
o_00006317,u_002026,2025-01-03,119395
o_00006318,u_002026,2025-01-04,64573
o_00006319,u_002026,2025-01-05,54972
o_00006320,u_002026,2025-01-05,95593
o_00006321,u_002026,2025-01-06,64854
o_00006322,u_002026,2025-01-06,52126
o_00006323,u_000662,2025-01-04,65535
o_00006324,u_000662,2025-01-07,134343
o_00006325,u_000662,2025-01-13,173697
o_00006326,u_000662,2025-01-16,73509
o_00006327,u_000662,2025-01-18,225761
o_00006328,u_000662,2025-01-20,90870
o_00006329,u_000662,2025-01-23,219488
o_00006330,u_000662,2025-01-31,190038
o_00006331,u_000662,2025-02-02,186994
o_00006332,u_000662,2025-02-03,151415
o_00006333,u_000662,2025-02-07,174438
o_00006334,u_000662,2025-02-09,116045
o_00006335,u_001130,2025-01-03,153420
o_00006336,u_001130,2025-01-06,197425
o_00006337,u_001130,2025-01-09,162217
o_00006338,u_001130,2025-01-15,194938
o_00006339,u_001130,2025-01-15,78082
o_00006340,u_001130,2025-01-16,149788
o_00006341,u_001130,2025-01-16,160384
o_00006342,u_000567,2025-01-06,202382
o_00006343,u_000567,2025-01-12,279531
o_00006344,u_000567,2025-01-15,382751
o_00006345,u_000567,2025-01-30,308318
o_00006346,u_000567,2025-02-01,157708
o_00006347,u_011336,2025-02-07,51011
o_00006348,u_001959,2025-01-02,91870
o_00006349,u_001959,2025-01-05,111753
o_00006350,u_001959,2025-01-12,95591
o_00006351,u_001959,2025-01-26,137374
o_00006352,u_000494,2025-01-03,246727
o_00006353,u_000494,2025-01-04,237447
o_00006354,u_000494,2025-01-11,193204
o_00006355,u_000494,2025-01-15,205868
o_00006356,u_000494,2025-01-19,103249
o_00006357,u_000494,2025-01-21,209137
o_00006358,u_000494,2025-02-06,154265
o_00006359,u_000494,2025-02-15,206814
o_00006360,u_011618,2025-02-06,66461
o_00006361,u_001489,2025-01-02,231974
o_00006362,u_001489,2025-01-02,172773
o_00006363,u_001489,2025-01-03,85647
o_00006364,u_001489,2025-01-06,80669
o_00006365,u_011811,2025-01-05,131958
o_00006366,u_000071,2025-01-10,126159
o_00006367,u_000071,2025-01-21,106443
o_00006368,u_000071,2025-01-23,84220
o_00006369,u_000071,2025-01-24,123497
o_00006370,u_000071,2025-02-08,84212
o_00006371,u_002223,2025-01-05,152990
o_00006372,u_002223,2025-01-10,219792
o_00006373,u_002223,2025-01-23,128827
o_00006374,u_002223,2025-02-01,195686
o_00006375,u_002223,2025-02-03,221990
o_00006376,u_012729,2025-01-01,153502
o_00006377,u_012729,2025-01-18,198578
o_00006378,u_000484,2025-01-10,216802
o_00006379,u_000484,2025-01-28,194004
o_00006380,u_000484,2025-01-29,170367
o_00006381,u_000484,2025-01-30,318097
o_00006382,u_000484,2025-02-03,311819
o_00006383,u_000148,2025-01-01,156568
o_00006384,u_000148,2025-01-07,190490
o_00006385,u_000148,2025-01-10,121696
o_00006386,u_000148,2025-01-22,173760
o_00006387,u_000148,2025-01-29,141108
o_00006388,u_000148,2025-01-29,144203
o_00006389,u_000148,2025-01-30,251054
o_00006390,u_000148,2025-02-02,260635
o_00006391,u_000148,2025-02-06,101767
o_00006392,u_000148,2025-02-15,212348
o_00006393,u_000283,2025-01-25,257645
o_00006394,u_000283,2025-02-11,177613
o_00006395,u_000283,2025-02-17,323491
o_00006396,u_000283,2025-02-27,235280
o_00006397,u_000283,2025-03-03,307011
o_00006398,u_000283,2025-03-09,178469
o_00006399,u_000283,2025-03-26,250960
o_00006400,u_001501,2025-01-03,132857
o_00006401,u_001501,2025-01-04,136420
o_00006402,u_001501,2025-01-04,90072
o_00006403,u_001501,2025-01-04,92202
o_00006404,u_001501,2025-01-05,50206
o_00006405,u_001501,2025-01-09,160297
o_00006406,u_000832,2025-01-04,53076
o_00006407,u_000832,2025-01-07,90481
o_00006408,u_000832,2025-01-16,44544
o_00006409,u_000832,2025-01-17,75193
o_00006410,u_000832,2025-01-17,47170
o_00006411,u_000832,2025-01-18,43790
o_00006412,u_000832,2025-01-21,42802
o_00006413,u_000832,2025-01-27,91530
o_00006414,u_000832,2025-01-27,55974
o_00006415,u_000832,2025-01-31,48118
o_00006416,u_011206,2025-01-03,32887
o_00006417,u_010841,2025-01-17,134508
o_00006418,u_013608,2025-01-02,112660
o_00006419,u_013608,2025-01-04,180464
o_00006420,u_013608,2025-01-09,146772
o_00006421,u_001796,2025-01-05,182323
o_00006422,u_001796,2025-01-14,178536
o_00006423,u_001796,2025-01-24,140398
o_00006424,u_001796,2025-01-24,80046
o_00006425,u_001796,2025-01-25,84067
o_00006426,u_001796,2025-02-04,152728
o_00006427,u_014227,2025-01-01,22068
o_00006428,u_014392,2025-01-02,81446
o_00006429,u_001029,2025-01-02,82662
o_00006430,u_001029,2025-01-06,89527
o_00006431,u_001029,2025-01-08,71910
o_00006432,u_001029,2025-01-09,44016
o_00006433,u_001029,2025-01-09,30782
o_00006434,u_010787,2025-03-24,116446
o_00006435,u_013831,2025-02-03,38740
o_00006436,u_001598,2025-01-01,144169
o_00006437,u_001598,2025-01-01,51543
o_00006438,u_001598,2025-01-02,100124
o_00006439,u_001598,2025-01-02,56512
o_00006440,u_001598,2025-01-03,113856
o_00006441,u_001598,2025-01-04,53615
o_00006442,u_001598,2025-01-05,123083
o_00006443,u_001598,2025-01-05,134878
o_00006444,u_001598,2025-01-06,156595
o_00006445,u_014639,2025-01-03,68385
o_00006446,u_014639,2025-01-08,84171
o_00006447,u_014639,2025-01-11,26990
o_00006448,u_001317,2025-01-10,114493
o_00006449,u_001317,2025-01-21,90811
o_00006450,u_001317,2025-01-28,112576
o_00006451,u_001317,2025-02-02,216613
o_00006452,u_000957,2025-01-05,74535
o_00006453,u_000957,2025-01-07,76257
o_00006454,u_000957,2025-01-07,91736
o_00006455,u_000957,2025-01-15,77449
o_00006456,u_000957,2025-01-16,45510
o_00006457,u_000957,2025-01-17,68831
o_00006458,u_000957,2025-01-22,81943
o_00006459,u_000957,2025-01-22,52346
o_00006460,u_000957,2025-01-27,77214
o_00006461,u_000957,2025-01-29,94318
o_00006462,u_001847,2025-01-02,63817
o_00006463,u_001847,2025-01-03,144471
o_00006464,u_001847,2025-01-07,119189
o_00006465,u_001847,2025-01-08,195292
o_00006466,u_001847,2025-01-11,88775
o_00006467,u_001847,2025-01-19,65474
o_00006468,u_001847,2025-01-20,149699
o_00006469,u_001847,2025-01-23,198383
o_00006470,u_001847,2025-01-28,179849
o_00006471,u_001847,2025-01-29,137838
o_00006472,u_010522,2025-01-03,27168
o_00006473,u_011655,2025-01-06,109407
o_00006474,u_011797,2025-01-07,161436
o_00006475,u_011797,2025-01-14,83120
o_00006476,u_013456,2025-01-08,131778
o_00006477,u_013456,2025-01-11,65781
o_00006478,u_011128,2025-03-03,37582
o_00006479,u_014625,2025-01-18,58248
o_00006480,u_014625,2025-02-04,78474
o_00006481,u_014625,2025-02-06,46967
o_00006482,u_001698,2025-01-15,130751
o_00006483,u_001698,2025-01-24,122388
o_00006484,u_001698,2025-01-24,98014
o_00006485,u_001698,2025-01-30,87801
o_00006486,u_001698,2025-02-04,113277
o_00006487,u_001140,2025-01-03,79037
o_00006488,u_001140,2025-01-12,100122
o_00006489,u_001140,2025-01-15,104529
o_00006490,u_001140,2025-01-20,52587
o_00006491,u_001140,2025-01-23,99419
o_00006492,u_001140,2025-02-01,57549
o_00006493,u_001140,2025-02-01,77118
o_00006494,u_001140,2025-02-03,85851
o_00006495,u_001140,2025-02-13,75841
o_00006496,u_001140,2025-02-22,34547
o_00006497,u_012639,2025-01-01,59627
o_00006498,u_012639,2025-01-10,70734
o_00006499,u_012639,2025-02-01,28038
o_00006500,u_013122,2025-01-05,122947
o_00006501,u_012566,2025-01-03,100811
o_00006502,u_012566,2025-01-16,77614
o_00006503,u_013534,2025-01-03,32422
o_00006504,u_000426,2025-01-07,144710
o_00006505,u_000426,2025-02-09,229853
o_00006506,u_000426,2025-02-16,239930
o_00006507,u_000426,2025-02-17,234545
o_00006508,u_000426,2025-02-27,307258
o_00006509,u_000426,2025-03-06,188541
o_00006510,u_000426,2025-03-08,281576
o_00006511,u_012683,2025-01-07,100851
o_00006512,u_002128,2025-01-02,86653
o_00006513,u_002128,2025-01-09,133718
o_00006514,u_002128,2025-01-14,177668
o_00006515,u_002128,2025-01-19,168753
o_00006516,u_002128,2025-01-19,95694
o_00006517,u_002128,2025-01-25,141031
o_00006518,u_000631,2025-01-01,256795
o_00006519,u_000631,2025-01-05,204443
o_00006520,u_000631,2025-01-10,124085
o_00006521,u_000631,2025-01-10,133390
o_00006522,u_000631,2025-01-11,352021
o_00006523,u_000631,2025-01-15,294125
o_00006524,u_000631,2025-01-18,256727
o_00006525,u_000631,2025-01-28,271851
o_00006526,u_000631,2025-01-28,127777
o_00006527,u_000631,2025-02-01,134989
o_00006528,u_014132,2025-01-02,102815
o_00006529,u_014850,2025-01-08,68773
o_00006530,u_001479,2025-01-09,63535
o_00006531,u_001479,2025-01-10,153432
o_00006532,u_001479,2025-01-23,173125
o_00006533,u_001479,2025-01-23,77709
o_00006534,u_001479,2025-02-08,119895
o_00006535,u_011902,2025-01-02,58784
o_00006536,u_001084,2025-01-09,64192
o_00006537,u_001084,2025-01-10,92813
o_00006538,u_001084,2025-01-11,83384
o_00006539,u_001084,2025-01-12,156740
o_00006540,u_001084,2025-01-15,66297
o_00006541,u_001084,2025-01-16,64057
o_00006542,u_001084,2025-01-18,64059
o_00006543,u_001084,2025-02-15,88734
o_00006544,u_001971,2025-01-06,141443
o_00006545,u_001971,2025-01-06,149949
o_00006546,u_001971,2025-01-12,138393
o_00006547,u_001971,2025-01-20,133983
o_00006548,u_001971,2025-01-29,169478
o_00006549,u_001971,2025-02-08,85623
o_00006550,u_001971,2025-02-15,68097
o_00006551,u_010936,2025-03-28,32598
o_00006552,u_000873,2025-01-01,203500
o_00006553,u_000873,2025-01-10,232694
o_00006554,u_000873,2025-01-17,99994
o_00006555,u_000873,2025-01-18,136095
o_00006556,u_000873,2025-01-22,248811
o_00006557,u_000873,2025-01-27,149646
o_00006558,u_000873,2025-01-27,212339
o_00006559,u_000873,2025-01-28,224693
o_00006560,u_000873,2025-02-06,120395
o_00006561,u_000873,2025-02-14,218636
o_00006562,u_014811,2025-01-15,138115
o_00006563,u_014811,2025-01-16,76076
o_00006564,u_001704,2025-01-04,53782
o_00006565,u_001704,2025-01-05,150347
o_00006566,u_001704,2025-01-08,109472
o_00006567,u_001704,2025-01-08,51254
o_00006568,u_001704,2025-01-17,153088
o_00006569,u_001704,2025-01-17,150532
o_00006570,u_001704,2025-01-17,141480
o_00006571,u_001704,2025-01-20,105600
o_00006572,u_001704,2025-01-23,116540
o_00006573,u_001704,2025-01-24,48167
o_00006574,u_013270,2025-01-11,170664
o_00006575,u_013270,2025-01-19,126997
o_00006576,u_013270,2025-01-22,180573
o_00006577,u_000827,2025-01-09,148038
o_00006578,u_000827,2025-01-20,120294
o_00006579,u_000827,2025-02-01,99096
o_00006580,u_000827,2025-02-04,88316
o_00006581,u_000827,2025-02-05,49314
o_00006582,u_002032,2025-01-04,124230
o_00006583,u_002032,2025-01-06,125345
o_00006584,u_002032,2025-01-06,264375
o_00006585,u_002032,2025-01-10,158750
o_00006586,u_002032,2025-01-14,81643
o_00006587,u_013909,2025-01-03,105099
o_00006588,u_000417,2025-01-19,173496
o_00006589,u_000417,2025-01-26,231578
o_00006590,u_000417,2025-02-04,195378
o_00006591,u_000417,2025-02-04,296868
o_00006592,u_012264,2025-01-02,102911
o_00006593,u_012264,2025-01-05,38467
o_00006594,u_012264,2025-01-07,91217
o_00006595,u_000008,2025-01-02,307469
o_00006596,u_000008,2025-01-09,214913
o_00006597,u_000008,2025-01-19,277643
o_00006598,u_000008,2025-01-23,188454
o_00006599,u_000008,2025-01-28,236213
o_00006600,u_000008,2025-01-30,138203
o_00006601,u_000008,2025-01-31,133799
o_00006602,u_000008,2025-02-11,299035
o_00006603,u_002206,2025-01-04,135507
o_00006604,u_002206,2025-01-05,189190
o_00006605,u_002206,2025-01-07,111896
o_00006606,u_002206,2025-01-07,171188
o_00006607,u_002206,2025-01-12,73590
o_00006608,u_000140,2025-01-04,198749
o_00006609,u_000140,2025-01-10,213664
o_00006610,u_000140,2025-01-20,139179
o_00006611,u_000140,2025-01-22,117220
o_00006612,u_000140,2025-01-28,101275
o_00006613,u_000140,2025-02-01,176768
o_00006614,u_000140,2025-02-08,74912
o_00006615,u_000122,2025-01-02,42817
o_00006616,u_000122,2025-01-03,127688
o_00006617,u_000122,2025-02-09,48458
o_00006618,u_000122,2025-02-21,46102
o_00006619,u_000122,2025-02-23,114833
o_00006620,u_000122,2025-02-26,145411
o_00006621,u_000122,2025-02-26,83789
o_00006622,u_000122,2025-02-27,42054
o_00006623,u_000122,2025-03-15,136906
o_00006624,u_000122,2025-03-17,118531
o_00006625,u_002107,2025-01-04,175903
o_00006626,u_002107,2025-01-08,146428
o_00006627,u_002107,2025-01-09,150944
o_00006628,u_002107,2025-01-09,142295
o_00006629,u_002107,2025-01-16,61430
o_00006630,u_002107,2025-01-21,78529
o_00006631,u_002107,2025-01-26,127743
o_00006632,u_002107,2025-01-26,146298
o_00006633,u_002107,2025-01-26,135969
o_00006634,u_013158,2025-01-03,69183
o_00006635,u_013158,2025-01-15,62698
o_00006636,u_013158,2025-01-23,36167
o_00006637,u_000349,2025-01-15,127773
o_00006638,u_000349,2025-02-05,207953
o_00006639,u_000349,2025-02-13,152245
o_00006640,u_000349,2025-02-22,124609
o_00006641,u_010884,2025-03-11,45681
o_00006642,u_002114,2025-01-02,89024
o_00006643,u_002114,2025-01-02,78302
o_00006644,u_002114,2025-01-02,106615
o_00006645,u_002114,2025-01-02,109556
o_00006646,u_002114,2025-01-03,91686
o_00006647,u_002114,2025-01-05,54931
o_00006648,u_002114,2025-01-05,66329
o_00006649,u_002114,2025-01-06,152021
o_00006650,u_002114,2025-01-08,54542
o_00006651,u_014941,2025-02-01,137570
o_00006652,u_011108,2025-01-18,74474
o_00006653,u_001307,2025-01-14,232002
o_00006654,u_001307,2025-02-09,82253
o_00006655,u_001307,2025-02-11,112670
o_00006656,u_001307,2025-02-17,216733
o_00006657,u_002153,2025-01-01,65787
o_00006658,u_002153,2025-01-02,94333
o_00006659,u_002153,2025-01-07,107357
o_00006660,u_002153,2025-01-23,91903
o_00006661,u_002153,2025-01-24,97397
o_00006662,u_002153,2025-01-25,51461
o_00006663,u_002153,2025-01-27,49034
o_00006664,u_001748,2025-01-05,130430
o_00006665,u_001748,2025-01-06,142964
o_00006666,u_001748,2025-01-10,56875
o_00006667,u_001748,2025-01-17,81238
o_00006668,u_001748,2025-01-18,93390
o_00006669,u_012397,2025-01-20,147397
o_00006670,u_011921,2025-01-10,109260
o_00006671,u_011921,2025-01-14,73797
o_00006672,u_001550,2025-01-01,109160
o_00006673,u_001550,2025-01-01,123702
o_00006674,u_001550,2025-01-08,99753
o_00006675,u_001550,2025-01-11,69455
o_00006676,u_001550,2025-01-19,76709
o_00006677,u_001550,2025-01-27,53523
o_00006678,u_001550,2025-02-01,49002
o_00006679,u_000033,2025-01-02,146241
o_00006680,u_000033,2025-01-14,207166
o_00006681,u_000033,2025-01-21,136231
o_00006682,u_000033,2025-01-30,96219
o_00006683,u_000033,2025-02-08,124096
o_00006684,u_000033,2025-02-11,245069
o_00006685,u_000033,2025-02-20,197396
o_00006686,u_000072,2025-01-20,104077
o_00006687,u_000072,2025-01-26,151540
o_00006688,u_000072,2025-01-27,221903
o_00006689,u_000072,2025-02-02,123108
o_00006690,u_000072,2025-02-02,125344
o_00006691,u_000072,2025-02-03,129003
o_00006692,u_000072,2025-02-24,194956
o_00006693,u_000072,2025-02-26,279882
o_00006694,u_000072,2025-03-06,88540
